id,id_mal,title,year,season,episodes,average_score,mean_score,popularity,favourites,genres,source,studio
21460,31988,Sound! Euphonium 2,2016,FALL,13,83,83,75883,3411,Drama|Music|Slice of Life,OTHER,Kyoto Animation
21462,31733,Pretty Guardian Sailor Moon Crystal: Season 3,2016,SPRING,13,76,76,16338,371,Action|Drama|Fantasy|Mahou Shoujo|Romance,MANGA,Toei Animation
21471,32023,BBK/BRNK,2016,WINTER,12,58,58,15645,74,Action|Drama|Mecha|Sci-Fi,ORIGINAL,SANZIGEN
21476,32038,Show By Rock!!#,2016,FALL,12,69,69,10143,109,Comedy|Fantasy|Music,VIDEO_GAME,bones
21482,32083,Luck & Logic,2016,WINTER,12,56,56,24790,134,Action|Fantasy,OTHER,Doga Kobo
21495,32093,Tanaka-kun is Always Listless,2016,SPRING,12,76,77,122755,3188,Comedy|Slice of Life,MANGA,SILVER LINK.
21497,32094,Reikenzan: Hoshikuzu-tachi no Utage,2016,WINTER,12,66,66,17869,169,Action|Comedy|Fantasy,OTHER,Studio DEEN
21499,32105,Twin Star Exorcists,2016,SPRING,50,69,69,120507,2416,Action|Adventure|Comedy|Drama|Fantasy|Romance|Supernatural,MANGA,Studio Pierrot
21506,31884,Witchy Precure!,2016,WINTER,50,73,73,7455,245,Action|Fantasy|Mahou Shoujo|Slice of Life,ORIGINAL,Toei Animation
21507,32182,Mob Psycho 100,2016,SUMMER,12,84,84,602147,34985,Action|Comedy|Drama|Psychological|Slice of Life|Supernatural,MANGA,bones
21509,32189,Danganronpa 3: The End of Hope’s Peak High School - Future Arc,2016,SUMMER,12,69,69,88638,1228,Action|Horror|Mystery|Psychological|Sci-Fi|Thriller,ORIGINAL,Lerche
21511,32214,Pandora in the Crimson Shell Ghost Urn,2016,WINTER,12,62,62,13249,97,Action|Comedy|Ecchi|Sci-Fi,MANGA,Studio Gokumi
21516,32245,Kuromukuro,2016,SPRING,26,68,68,33914,339,Action|Mecha,ORIGINAL,P.A.WORKS
21518,32282,Food Wars! The Second Plate,2016,SUMMER,13,79,79,254231,3568,Comedy|Ecchi,MANGA,J.C.STAFF
21534,32301,Active Raid Second,2016,SUMMER,12,61,61,5161,28,Mecha|Sci-Fi,ORIGINAL,Production IMS
21540,32313,Concrete Revolutio: THE LAST SONG,2016,SPRING,11,68,69,10210,100,Action|Mecha|Sci-Fi,ORIGINAL,bones
21553,34754,Rilu Rilu Fairilu: Yousei no Door,2016,WINTER,59,64,69,1481,21,Fantasy|Slice of Life,ORIGINAL,Studio DEEN
21557,32360,Qualidea Code,2016,SUMMER,12,61,61,49579,414,Action|Fantasy|Supernatural,ORIGINAL,A-1 Pictures
21558,32370,D.Gray-man HALLOW,2016,SUMMER,13,74,74,36523,677,Action|Adventure|Comedy,MANGA,TMS Entertainment
21559,,PriPara 3rd Season,2016,SPRING,51,76,79,1947,77,Comedy|Music|Slice of Life,OTHER,Tatsunoko Production
21560,32379,Berserk (2016),2016,SUMMER,12,55,55,74005,1034,Action|Adventure|Drama|Fantasy|Horror|Supernatural,MANGA,Millepensee
21567,32438,The Lost Village,2016,SPRING,12,50,50,48159,251,Comedy|Drama|Horror|Mystery|Supernatural,ORIGINAL,diomedéa
21578,32494,DAYS,2016,SUMMER,24,67,67,32158,432,Comedy|Drama|Sports,MANGA,MAPPA
21584,32526,Love Live! Sunshine!!,2016,SUMMER,13,72,72,59128,1809,Music|Slice of Life,OTHER,Sunrise
21595,32542,Haven't You Heard? I'm Sakamoto,2016,SPRING,12,73,73,185723,2732,Comedy|Slice of Life,MANGA,Studio DEEN
21597,32555,Magic of Stella,2016,FALL,12,66,66,13314,66,Comedy|Slice of Life,MANGA,SILVER LINK.
21602,32568,Kamiwaza Wanda,2016,SPRING,47,,47,345,1,Sci-Fi,ORIGINAL,TMS Entertainment
21603,32582,Duel Masters VSRF,2016,SPRING,51,59,65,702,7,Action|Adventure|Comedy,OTHER,Ascension
21608,32595,Cerberus,2016,SPRING,13,51,51,21788,154,Action|Fantasy,VIDEO_GAME,Bridge
21609,32601,12-sai.: Chiccha na Mune no Tokimeki,2016,SPRING,12,60,60,8123,71,Romance,MANGA,OLM
21611,32608,Endride,2016,SPRING,24,47,48,15349,77,Adventure|Fantasy,ORIGINAL,Brain's Base
21626,32648,Handa-kun,2016,SUMMER,12,70,70,78977,948,Comedy|Slice of Life,MANGA,diomedéa
21627,32607,Girlish Number,2016,FALL,12,67,67,30882,167,Comedy|Slice of Life,OTHER,diomedéa
21631,32673,Poco's Udon World,2016,FALL,12,75,75,33619,558,Fantasy|Slice of Life,MANGA,LIDENFILMS
21635,32670,Battle Spirits: Double Drive,2016,SPRING,51,47,50,637,9,Action|Adventure|Fantasy,OTHER,Bandai Namco Pictures
21639,32686,Keijo!!!!!!!!,2016,FALL,12,68,68,106054,2164,Comedy|Ecchi|Sports,MANGA,Xebec
21643,32696,The Morose Mononokean,2016,SUMMER,13,72,72,30099,543,Supernatural,MANGA,Studio Signpost
21644,32772,Puzzle & Dragons X,2016,SUMMER,89,57,59,2360,22,Fantasy,VIDEO_GAME,Studio Pierrot
21647,32729,Orange,2016,SUMMER,13,75,75,228569,5830,Drama|Romance|Supernatural,MANGA,Telecom Animation Film
21648,32717,Aikatsu Stars!,2016,SPRING,50,76,77,6962,268,Comedy|Music,VIDEO_GAME,Bandai Namco Pictures
21652,32785,Future Card Buddyfight Triple D,2016,SPRING,51,62,64,1643,21,Action|Sci-Fi,OTHER,Xebec
21658,32792,MOBILE SUIT GUNDAM UNICORN RE:0096,2016,SPRING,22,74,75,10778,218,Action|Drama|Mecha|Sci-Fi,LIGHT_NOVEL,Sunrise
21659,32828,Sweetness & Lightning,2016,SUMMER,12,74,74,83196,1236,Comedy|Slice of Life,MANGA,TMS Entertainment
21664,32802,Cardfight!! Vanguard G: Stride Gate-hen,2016,SPRING,24,66,67,3066,42,Action|Adventure|Fantasy,ORIGINAL,TMS Entertainment
21679,32867,Bungo Stray Dogs 2,2016,FALL,12,81,81,232529,5770,Action|Comedy|Mystery|Supernatural,MANGA,bones
21682,32881,Tiger Mask W,2016,FALL,38,63,64,5844,68,Action|Drama|Sports,ORIGINAL,Toei Animation
21686,32899,"Kiss Him, Not Me",2016,FALL,12,66,66,101952,1526,Comedy|Romance,MANGA,Brain's Base
21698,32935,HAIKYU!! 3rd Season,2016,FALL,10,87,87,352121,13998,Comedy|Drama|Sports,MANGA,Production I.G
21702,32947,BATTERY the animation,2016,SUMMER,11,53,53,11849,53,Drama|Slice of Life|Sports,OTHER,Zero-G
21703,32948,The Great Passage,2016,FALL,11,74,75,38302,521,Drama|Romance|Slice of Life,OTHER,ZEXCS
21707,32961,Regalia: The Three Sacred Stars,2016,SUMMER,13,55,56,7962,41,Mecha|Sci-Fi,ORIGINAL,infinite
21708,32962,Occultic;Nine,2016,FALL,12,65,65,46631,401,Mystery|Sci-Fi|Supernatural|Thriller,LIGHT_NOVEL,A-1 Pictures
21709,32995,Yuri!!! on ICE,2016,FALL,12,78,78,225833,10702,Comedy|Drama|Sports,ORIGINAL,MAPPA
21710,32983,Natsume's Book of Friends Season 5,2016,FALL,11,84,84,39244,830,Drama|Fantasy|Slice of Life|Supernatural,MANGA,Shuka
21711,32998,91 Days,2016,SUMMER,12,76,76,193229,4891,Action|Drama|Psychological,ORIGINAL,Shuka
21713,32483,Cheer Boys!!,2016,SUMMER,12,63,63,14356,78,Slice of Life|Sports,OTHER,Brain's Base
21714,32979,FLIP FLAPPERS,2016,FALL,13,75,75,66765,1732,Action|Adventure|Comedy|Fantasy|Mahou Shoujo|Psychological|Sci-Fi,ORIGINAL,Studio 3Hz
21715,33031,Scorching Ping Pong Girls,2016,FALL,12,69,69,16779,221,Sports,MANGA,Kinema Citrus
21740,33041,BBK/BRNK The Gentle Giants of the Galaxy,2016,FALL,12,64,64,5863,22,Action|Drama|Mecha|Sci-Fi,ORIGINAL,SANZIGEN
21741,33023,Touken Ranbu - Hanamaru,2016,FALL,12,63,63,20954,265,Action|Comedy|Drama|Fantasy|Slice of Life,VIDEO_GAME,Doga Kobo
21747,33113,Sca-red Rider XechS,2016,SUMMER,12,46,46,4466,20,Adventure|Romance|Sci-Fi,VIDEO_GAME,Satelight
21749,33051,Mobile Suit GUNDAM Iron Blooded Orphans 2,2016,FALL,25,80,80,37671,1272,Action|Drama|Mecha|Sci-Fi,ORIGINAL,Sunrise
21751,33046,B-PROJECT,2016,SUMMER,12,61,61,10536,116,Drama|Music,OTHER,A-1 Pictures
21755,33026,Time Bokan 24,2016,FALL,24,51,52,1838,5,Action|Comedy|Mecha|Sci-Fi,ORIGINAL,Tatsunoko Production
21764,33094,WWW.WAGNARIA!!,2016,FALL,13,72,72,35902,308,Comedy|Romance|Slice of Life,MANGA,A-1 Pictures
21772,33197,Lostorage incited WIXOSS,2016,FALL,12,64,64,14739,92,Psychological,OTHER,J.C.STAFF
21799,33253,AJIN: Demi-Human 2,2016,FALL,13,73,73,61289,583,Action|Horror|Mystery|Supernatural,MANGA,POLYGON PICTURES
21820,33314,Digimon Universe App Monsters,2016,FALL,52,62,63,4731,88,Action|Adventure|Comedy|Drama|Fantasy|Sci-Fi,ORIGINAL,Toei Animation
21824,33341,Time Travel Girl,2016,SUMMER,12,62,62,5042,28,Adventure|Sci-Fi,OTHER,WAO World
21825,33028,Danganronpa 3: The End of Hope’s Peak High School - Despair Arc,2016,SUMMER,11,71,71,87081,1436,Action|Drama|Horror|Mystery|Psychological|Sci-Fi|Thriller,ORIGINAL,Lerche
21832,33377,Trickster,2016,FALL,24,57,57,25499,185,Adventure|Drama|Mystery|Psychological|Sci-Fi,OTHER,TMS Entertainment
21838,33433,Izetta: The Last Witch,2016,FALL,12,69,69,46786,1811,Action|Drama,ORIGINAL,Ajiado
21839,33419,12-sai.: Chiccha na Mune no Tokimeki 2,2016,FALL,12,63,63,4229,30,Romance,MANGA,OLM
21848,33434,Heybot!,2016,FALL,50,60,63,1424,40,Comedy|Sci-Fi,ORIGINAL,Bandai Namco Pictures
21850,33299,Magic-Kyun! Renaissance,2016,FALL,13,66,66,14141,191,Music|Romance,ORIGINAL,Sunrise
21859,33490,Mysterious Joker Season 4,2016,FALL,13,68,70,1461,27,Action|Comedy|Mystery,MANGA,Shin-Ei Animation
21871,33589,ViVid Strike!,2016,FALL,12,67,67,24057,262,Action|Drama|Mahou Shoujo|Sports,ORIGINAL,Seven Arcs
21873,33668,Matoi the Sacred Slayer,2016,FALL,12,63,63,9465,55,Mahou Shoujo,ORIGINAL,WHITE FOX
87476,34077,Cardfight!! Vanguard G Next,2016,FALL,52,64,65,3152,29,Action|Adventure|Fantasy,ORIGINAL,OLM
97634,34034,Pokémon the Series: Sun & Moon,2016,FALL,146,69,69,37009,882,Action|Adventure|Comedy|Fantasy|Slice of Life,VIDEO_GAME,OLM
98143,,Thunderbolt Fantasy: Sword Travels in the East,2016,SUMMER,13,79,80,5574,300,Action|Drama|Fantasy,ORIGINAL,Pili International Multimedia
20705,33834,Seven Mortal Sins,2017,SPRING,12,52,52,42610,507,Action|Ecchi|Fantasy,ORIGINAL,TNK
20958,25777,Attack on Titan Season 2,2017,SPRING,12,85,85,707292,20651,Action|Drama|Fantasy|Mystery,MANGA,WIT STUDIO
20986,28833,Chain Chronicle - The Light of Haecceitas -,2017,WINTER,12,62,62,27209,206,Action|Adventure|Fantasy,VIDEO_GAME,Telecom Animation Film
21126,30485,Chaos;Child,2017,WINTER,13,59,59,32080,216,Horror|Mystery|Psychological|Sci-Fi|Supernatural,VISUAL_NOVEL,SILVER LINK.
21180,30727,Saekano: How to Raise a Boring Girlfriend ♭,2017,SPRING,12,76,76,101975,1832,Comedy|Romance|Slice of Life,LIGHT_NOVEL,A-1 Pictures
21184,30736,Rage of Bahamut: Virgin Soul,2017,SPRING,24,71,71,52396,777,Action|Fantasy|Romance|Supernatural,OTHER,MAPPA
21298,31422,Minami Kamakura High School Girls Cycling Club,2017,WINTER,12,58,59,6729,39,Sports,MANGA,J.C.STAFF
21361,31629,Granblue Fantasy: The Animation,2017,SPRING,13,64,64,47356,422,Adventure|Fantasy,VIDEO_GAME,A-1 Pictures
21407,31783,Yowamushi Pedal New Generation,2017,WINTER,25,74,75,18029,176,Drama|Sports,MANGA,TMS Entertainment
21452,32032,KADO: The Right Answer,2017,SPRING,13,64,64,24750,170,Sci-Fi|Supernatural|Thriller,ORIGINAL,Toei Animation
21461,34449,The Reflection,2017,SUMMER,12,42,42,8042,27,Action|Adventure|Mystery|Sci-Fi,ORIGINAL,Studio DEEN
21517,32262,Love Tyrant,2017,SPRING,12,63,63,90053,940,Comedy|Ecchi|Romance|Supernatural,MANGA,EMT Squared
21555,32271,Dies irae,2017,FALL,12,48,48,35005,302,Action,VISUAL_NOVEL,A.C.G.T.
21563,32407,Clockwork Planet,2017,SPRING,12,59,59,39864,440,Drama|Ecchi|Fantasy|Romance|Sci-Fi,LIGHT_NOVEL,Xebec
21613,32615,Saga of Tanya the Evil,2017,WINTER,12,78,78,259063,9234,Action|Fantasy,LIGHT_NOVEL,NUT
21645,33788,MARGINAL #4 the Animation,2017,WINTER,12,60,61,3692,36,Comedy|Music|Slice of Life,OTHER,J.C.STAFF
21672,32836,Symphogear AXZ,2017,SUMMER,13,76,76,16824,450,Action|Drama|Mahou Shoujo|Music|Sci-Fi,ORIGINAL,Satelight
21676,32887,Sword Oratoria: Is it Wrong to Try to Pick Up Girls in a Dungeon? On the Side,2017,SPRING,12,68,68,93986,912,Action|Adventure|Comedy|Fantasy,LIGHT_NOVEL,J.C.STAFF
21677,32878,elDLIVE,2017,WINTER,12,55,55,11108,58,Action|Sci-Fi,MANGA,Studio Pierrot
21685,32901,Eromanga Sensei,2017,SPRING,12,60,60,181985,2326,Comedy|Drama|Ecchi|Romance|Slice of Life,LIGHT_NOVEL,A-1 Pictures
21696,32924,Urara Meirocho,2017,WINTER,12,68,68,37702,370,Comedy|Fantasy|Slice of Life,MANGA,J.C.STAFF
21699,32937,KONOSUBA -God's blessing on this wonderful world! 2,2017,WINTER,10,81,81,363728,9633,Adventure|Comedy|Ecchi|Fantasy,LIGHT_NOVEL,Studio DEEN
21700,32951,Akashic Records of Bastard Magic Instructor,2017,SPRING,12,68,68,192306,3301,Action|Comedy|Fantasy,LIGHT_NOVEL,LIDENFILMS
21701,32949,Scum's Wish,2017,WINTER,12,68,68,177311,3635,Drama|Ecchi|Psychological|Romance,MANGA,Lerche
21731,32981,Hand Shakers,2017,WINTER,12,42,42,26264,153,Action,ORIGINAL,GoHands
21733,33095,Descending Stories: Showa Genroku Rakugo Shinju,2017,WINTER,12,86,86,53052,2475,Drama,MANGA,Studio DEEN
21738,34834,Hina Logic - from Luck & Logic,2017,SUMMER,12,64,64,9717,93,Action|Ecchi|Fantasy|Mahou Shoujo,OTHER,Doga Kobo
21742,33018,Katsugeki TOUKEN RANBU,2017,SUMMER,13,63,63,32146,318,Action|Drama|Fantasy,VIDEO_GAME,ufotable
21744,33019,Reikenzan: Eichi e no Shikaku,2017,WINTER,12,64,64,8862,74,Action|Comedy|Fantasy,OTHER,Studio DEEN
21745,35247,Owarimonogatari Second Season,2017,SUMMER,7,89,89,120912,7574,Comedy|Mystery|Psychological|Romance|Supernatural,LIGHT_NOVEL,Shaft
21756,33027,Infini-T Force,2017,FALL,12,59,60,2467,20,Action,ORIGINAL,Tatsunoko Production
21773,33203,Anonymous Noise,2017,SPRING,12,65,65,32874,547,Music|Romance,MANGA,Brain's Base
21776,33206,Miss Kobayashi's Dragon Maid,2017,WINTER,13,77,77,320849,11026,Comedy|Fantasy|Slice of Life,MANGA,Kyoto Animation
21787,33184,Battle Girl High School,2017,SUMMER,12,53,53,7732,32,Action|Sci-Fi,VIDEO_GAME,SILVER LINK.
21823,33337,ACCA: 13-Territory Inspection Dept.,2017,WINTER,12,75,75,51311,1275,Drama|Mystery|Slice of Life,MANGA,MADHOUSE
21830,33371,Atom: The Beginning,2017,SPRING,12,64,65,8824,50,Mecha|Sci-Fi,MANGA,Production I.G
21836,33417,SUPER LOVERS 2,2017,WINTER,10,66,66,17716,292,Comedy|Drama|Romance,MANGA,Studio DEEN
21851,33475,Armed Girl's Machiavellism,2017,SPRING,12,66,66,95359,1295,Action|Comedy|Ecchi|Romance,MANGA,SILVER LINK.
21855,33478,UQ Holder!,2017,FALL,12,66,66,57579,705,Action|Fantasy|Sci-Fi,MANGA,J.C.STAFF
21856,33486,My Hero Academia Season 2,2017,SPRING,25,80,80,635527,12966,Action|Adventure|Comedy,MANGA,bones
21857,33487,Masamune-kun's Revenge,2017,WINTER,12,66,66,233828,3223,Comedy|Romance|Slice of Life,MANGA,SILVER LINK.
21858,33489,Little Witch Academia (TV),2017,WINTER,25,77,77,162637,5494,Comedy|Fantasy,ORIGINAL,TRIGGER
21860,33502,WorldEnd: What are you doing at the end of the world? Are you busy? Will you save us?,2017,SPRING,12,75,75,114081,2833,Drama|Fantasy|Mystery|Romance|Slice of Life|Supernatural,LIGHT_NOVEL,Satelight
21861,33506,Blue Exorcist: Kyoto Saga,2017,WINTER,12,72,72,174380,1899,Action|Fantasy|Supernatural,MANGA,A-1 Pictures
21865,33532,Twin Angels BREAK,2017,SPRING,12,56,57,4480,23,Comedy|Mahou Shoujo,VIDEO_GAME,J.C.STAFF
21878,33731,Gabriel DropOut,2017,WINTER,12,73,73,127623,2516,Comedy|Slice of Life|Supernatural,MANGA,Doga Kobo
21887,33743,Fuuka,2017,WINTER,12,61,61,68132,774,Drama|Ecchi|Music|Romance,MANGA,diomedéa
21894,33797,ID-0,2017,SPRING,12,62,62,6241,28,Mecha|Sci-Fi,ORIGINAL,SANZIGEN
87435,33573,BanG Dream!,2017,WINTER,13,68,68,38843,721,Comedy|Drama|Music|Slice of Life,OTHER,Xebec
87494,33654,Hitorijime My Hero,2017,SUMMER,12,70,70,45690,1103,Romance|Slice of Life,MANGA,Encourage Films
87496,33089,Kemono Friends,2017,WINTER,12,72,72,26156,675,Adventure|Comedy|Fantasy,VIDEO_GAME,Yaoyorozu
87498,33726,SAIYUKI RELOAD BLAST,2017,SUMMER,12,66,67,8179,79,Action|Adventure|Comedy|Drama|Supernatural,MANGA,Platinum Vision
87500,33840,Kabukibu!,2017,SPRING,12,60,61,5161,30,Comedy|Drama|Slice of Life,LIGHT_NOVEL,Studio DEEN
87517,33948,Hinako Note,2017,SPRING,12,65,65,32837,272,Comedy|Slice of Life,MANGA,Passione
97590,33983,ONIHEI,2017,WINTER,13,68,68,10140,82,Drama,OTHER,Studio M2
97592,33988,Interviews with Monster Girls,2017,WINTER,12,74,74,100722,1433,Slice of Life|Supernatural,MANGA,A-1 Pictures
97617,34012,Restaurant to Another World,2017,SUMMER,12,72,72,76484,1265,Fantasy|Slice of Life,LIGHT_NOVEL,SILVER LINK.
97618,34028,Idol Incidents,2017,WINTER,12,52,53,5236,21,Music,VIDEO_GAME,MAPPA
97625,34019,Tsugumomo,2017,SPRING,12,67,67,55558,695,Action|Comedy|Ecchi|Supernatural,MANGA,Zero-G
97636,34051,Akiba's Trip the Animation,2017,WINTER,13,61,61,36554,300,Action|Comedy|Ecchi|Fantasy|Supernatural,VIDEO_GAME,GONZO
97642,34076,The Eccentric Family 2,2017,SPRING,12,80,80,18913,395,Comedy|Drama|Fantasy,OTHER,P.A.WORKS
97643,34055,Berserk 2,2017,SPRING,12,60,60,40250,493,Action|Adventure|Drama|Fantasy|Horror|Supernatural,MANGA,Millepensee
97645,34086,Tales of Zestiria the X Season 2,2017,WINTER,13,70,70,36710,323,Action|Adventure|Fantasy,VIDEO_GAME,ufotable
97660,34102,Sagrada Reset,2017,SPRING,24,68,68,37960,419,Fantasy|Mystery|Romance|Sci-Fi|Supernatural,LIGHT_NOVEL,david production
97663,34104,Knight's & Magic,2017,SUMMER,13,68,68,70228,1212,Action|Fantasy|Mecha,LIGHT_NOVEL,8-bit
97665,34126,Rewrite: Moon and Terra,2017,WINTER,11,68,68,25632,364,Action|Drama|Mystery|Romance|Supernatural,VISUAL_NOVEL,8-bit
97670,34106,Rin-ne 3,2017,SPRING,25,68,69,5427,43,Comedy|Romance|Supernatural,MANGA,Brain's Base
97682,34176,Grimoire of Zero,2017,SPRING,12,68,68,68284,648,Action|Drama|Fantasy,LIGHT_NOVEL,WHITE FOX
97683,34177,Angel's 3Piece!,2017,SUMMER,12,62,62,18714,156,Music|Slice of Life,LIGHT_NOVEL,project No.9
97730,33836,Seiren,2017,WINTER,12,59,59,61177,560,Romance,ORIGINAL,Studio Gokumi
97766,34280,GAMERS!,2017,SUMMER,12,65,65,169569,2140,Comedy|Drama|Romance|Slice of Life,LIGHT_NOVEL,PINE JAM
97769,34445,Yuki Yuna is a Hero: The Hero Chapter,2017,FALL,6,76,77,15495,330,Action|Drama|Fantasy|Mahou Shoujo|Psychological|Slice of Life,ORIGINAL,Studio Gokumi
97776,34289,Schoolgirl Strikers Animation Channel,2017,WINTER,13,50,51,5349,19,Action|Sci-Fi,VIDEO_GAME,J.C.STAFF
97820,33362,STARMYU 2,2017,SPRING,12,68,69,3939,50,Comedy|Music|Slice of Life,ORIGINAL,C-Station
97821,34350,Alice & Zoroku,2017,SPRING,12,68,68,31677,274,Action|Adventure|Fantasy|Mystery|Sci-Fi|Supernatural,MANGA,J.C.STAFF
97855,34368,Vatican Miracle Examiner,2017,SUMMER,12,58,58,11875,92,Drama|Mystery|Supernatural,LIGHT_NOVEL,J.C.STAFF
97863,34403,My First Girlfriend is a Gal,2017,SUMMER,10,59,59,141665,1822,Comedy|Ecchi|Romance|Slice of Life,MANGA,NAZ
97874,34427,Frame Arms Girl,2017,SPRING,12,59,59,10032,88,Action|Ecchi|Mecha|Sci-Fi,OTHER,ZEXCS
97886,34451,Blood Blockade Battlefront & Beyond,2017,FALL,12,77,77,107585,1968,Action|Comedy|Supernatural,MANGA,bones
97889,34096,Gintama Season 4,2017,WINTER,12,88,89,80805,2106,Action|Comedy|Drama|Sci-Fi,MANGA,Bandai Namco Pictures
97903,34494,Sakura Quest,2017,SPRING,25,75,75,47959,1729,Comedy|Slice of Life,ORIGINAL,P.A.WORKS
97904,34474,TSUKIPRO THE ANIMATION,2017,FALL,13,60,61,4757,45,Music,ORIGINAL,PRA
97921,34543,Dive!!,2017,SUMMER,12,57,57,12547,58,Comedy|Slice of Life|Sports,LIGHT_NOVEL,Zero-G
97922,34542,INUYASHIKI LAST HERO,2017,FALL,11,74,74,169356,2968,Action|Drama|Psychological|Sci-Fi,MANGA,MAPPA
97932,34262,The Royal Tutor,2017,SPRING,12,72,72,35235,655,Comedy|Slice of Life,MANGA,Bridge
97933,34522,"Wake Up, Girls! New Chapter",2017,FALL,12,62,63,4646,23,Music|Slice of Life,ORIGINAL,Millepensee
97938,34566,Boruto: Naruto Next Generations,2017,SPRING,293,57,57,219026,4632,Action|Adventure|Fantasy,MANGA,Studio Pierrot
97939,34565,CHRONOS RULER,2017,SUMMER,13,57,57,14567,94,Action|Drama|Supernatural,MANGA,project No.9
97940,34572,Black Clover,2017,FALL,170,79,79,556196,30837,Action|Adventure|Comedy|Fantasy,MANGA,Studio Pierrot
97979,34580,Fastest Finger First,2017,SUMMER,12,63,63,19580,86,Comedy|Slice of Life|Sports,MANGA,TMS Entertainment
97980,34561,Re:CREATORS,2017,SPRING,22,73,73,132308,2618,Action|Drama|Fantasy|Mecha|Thriller,ORIGINAL,TROYCA
97983,34591,Natsume's Book of Friends Season 6,2017,SPRING,11,85,85,39293,807,Drama|Fantasy|Slice of Life|Supernatural,MANGA,Shuka
97984,34547,Altair: A Record of Battles,2017,SUMMER,24,69,69,19199,233,Adventure|Drama|Fantasy,MANGA,MAPPA
97986,34599,Made in Abyss,2017,SUMMER,13,85,85,391446,22355,Adventure|Drama|Fantasy|Horror|Mystery|Sci-Fi,MANGA,Kinema Citrus
97994,34618,BLEND-S,2017,FALL,12,70,70,177591,2640,Comedy|Slice of Life,MANGA,A-1 Pictures
98005,34636,Welcome to the Ballroom,2017,SUMMER,24,79,79,84884,2502,Drama|Romance|Sports,MANGA,Production I.G
98035,34662,Fate/Apocrypha,2017,SUMMER,25,69,69,128843,2323,Action|Drama|Fantasy|Supernatural,LIGHT_NOVEL,A-1 Pictures
98059,34290,KIRA KIRA☆PRECURE A LA MODE,2017,WINTER,49,72,72,6718,212,Comedy|Fantasy|Mahou Shoujo|Slice of Life,ORIGINAL,Toei Animation
98077,34741,Tomica Hyper Rescue Drive Head Kidou Kyuukyuu Keisatsu,2017,SPRING,37,55,61,535,4,Mecha,ORIGINAL,OLM
98107,34787,Idol Time Pripara,2017,SPRING,51,72,74,3057,71,Comedy|Music|Slice of Life,VIDEO_GAME,Tatsunoko Production
98108,34771,DYNAMIC CHORD,2017,FALL,12,37,37,2644,11,Drama|Music,VIDEO_GAME,Studio Pierrot
98144,34745,MAGICAL CIRCLE GURU-GURU,2017,SUMMER,24,76,76,11756,201,Adventure|Comedy|Fantasy,MANGA,Production I.G
98149,34800,Action Heroine Cheer Fruits,2017,SUMMER,12,61,62,5110,21,Comedy|Slice of Life,ORIGINAL,diomedéa
98202,34822,Tsukigakirei,2017,SPRING,12,79,79,154224,4361,Drama|Romance|Slice of Life,ORIGINAL,feel.
98205,34825,Clean Freak! Aoyama kun,2017,SUMMER,12,67,67,57653,658,Comedy|Sports,MANGA,Studio Hibari
98229,34836,Future Card Buddyfight X,2017,SPRING,52,63,65,1540,24,Action|Sci-Fi,OTHER,Xebec
98231,34866,Yu-Gi-Oh! VRAINS,2017,SPRING,120,63,63,12143,229,Action|Mystery|Sci-Fi,ORIGINAL,Studio Gallop
98239,34550,The Laughing Salesman,2017,SPRING,12,58,58,5847,25,Comedy|Drama|Horror,MANGA,Shin-Ei Animation
98289,34901,Beyblade Burst Evolution,2017,SPRING,51,71,72,7327,227,Action|Sci-Fi|Sports,ORIGINAL,OLM
98292,34914,NEW GAME!!,2017,SUMMER,12,76,76,73029,1060,Comedy|Slice of Life,MANGA,Doga Kobo
98297,32596,SNACK WORLD,2017,SPRING,50,,52,424,5,Adventure|Comedy|Fantasy,ORIGINAL,OLM
98310,34915,THE IDOLM@STER Side M,2017,FALL,14,68,69,8029,142,Music,VIDEO_GAME,A-1 Pictures
98314,34933,Kakegurui,2017,SUMMER,12,70,70,443346,9548,Drama|Mystery|Psychological,MANGA,MAPPA
98320,34934,LOVE and LIES,2017,SUMMER,12,62,62,112066,1343,Drama|Romance,MANGA,LIDENFILMS
98349,34973,Love Live! Sunshine!! Season 2,2017,FALL,13,75,75,37792,928,Music|Slice of Life,OTHER,Sunrise
98378,34905,Duel Masters (2017),2017,SPRING,51,58,64,733,8,Action|Adventure|Comedy,ORIGINAL,Ascension
98379,34966,Hell Girl: Fourth Twilight,2017,SUMMER,12,63,63,15230,126,Horror|Mystery|Psychological|Supernatural,ORIGINAL,Studio DEEN
98421,34927,Rilu Rilu Fairilu: Mahou no Kagami,2017,SPRING,51,66,73,913,7,Fantasy|Slice of Life,ORIGINAL,Studio DEEN
98436,35062,The Ancient Magus' Bride,2017,FALL,24,78,78,238255,8040,Drama|Fantasy|Romance|Slice of Life|Supernatural,MANGA,WIT STUDIO
98438,35075,Hozuki’s Coolheadedness 2,2017,FALL,13,77,78,10913,153,Comedy|Fantasy|Supernatural,MANGA,Studio DEEN
